0.079781,-0.857833,-2.27036,-0.989545,-1.61603,1.56205,0.646672
0.0818025,-0.857797,-2.27034,-0.989557,-1.61609,1.56203,0.646661
0.0837886,-0.857809,-2.27034,-0.989557,-1.61603,1.562,0.646649
0.085837,-0.857797,-2.27037,-0.989533,-1.61606,1.56202,0.646649
0.0878874,-0.857797,-2.27036,-0.989533,-1.61606,1.56199,0.646672
0.0898541,-0.857821,-2.27034,-0.989533,-1.61608,1.56204,0.646661
0.0918639,-0.857857,-2.27036,-0.989545,-1.61607,1.56205,0.646708
0.0938443,-0.857809,-2.27036,-0.989509,-1.61602,1.56204,0.646625
0.0958217,-0.857809,-2.27036,-0.989557,-1.61608,1.56205,0.646661
0.0978377,-0.857797,-2.27034,-0.989545,-1.61602,1.56205,0.646649
0.0998686,-0.857797,-2.27034,-0.989545,-1.61604,1.56202,0.646672
0.101848,-0.857809,-2.27033,-0.989509,-1.61604,1.56199,0.646649
0.103816,-0.857821,-2.27038,-0.989522,-1.61602,1.56203,0.646672
0.105941,-0.857809,-2.27036,-0.989522,-1.61603,1.562,0.646684
0.107945,-0.857821,-2.27036,-0.989522,-1.61602,1.562,0.646684
0.109967,-0.857821,-2.27034,-0.989533,-1.61604,1.56202,0.646672
0.111921,-0.857809,-2.27037,-0.989545,-1.61604,1.56203,0.646684
0.113928,-0.857797,-2.27034,-0.989522,-1.61603,1.56202,0.646661
0.115957,-0.857785,-2.27034,-0.989522,-1.61607,1.56203,0.646661
0.118039,-0.857797,-2.27036,-0.989545,-1.61604,1.56203,0.646684
0.119931,-0.857809,-2.27036,-0.989509,-1.61607,1.56203,0.646672
0.121941,-0.857833,-2.27033,-0.989522,-1.61602,1.56202,0.646696
0.123926,-0.857821,-2.27034,-0.989522,-1.61603,1.56204,0.646684
0.125998,-0.857809,-2.27037,-0.989533,-1.61607,1.56202,0.646672
0.128033,-0.857797,-2.27037,-0.989533,-1.61603,1.56204,0.646684
0.129856,-0.857869,-2.27034,-0.989557,-1.61606,1.562,0.646672
0.131881,-0.857821,-2.27034,-0.989509,-1.61607,1.56203,0.646661
0.133957,-0.857809,-2.2704,-0.989522,-1.61604,1.56204,0.646708
0.135864,-0.857785,-2.27038,-0.989557,-1.61606,1.56204,0.646625
0.137859,-0.857797,-2.27034,-0.989569,-1.61606,1.562,0.646661
0.139891,-0.857821,-2.27036,-0.989545,-1.61607,1.56203,0.646661
0.141863,-0.857797,-2.27037,-0.989522,-1.61606,1.56203,0.646661
0.143891,-0.857833,-2.27037,-0.989545,-1.61603,1.562,0.646649
0.145811,-0.857785,-2.27033,-0.989509,-1.61606,1.562,0.646684
0.147852,-0.857821,-2.27034,-0.989522,-1.61606,1.56203,0.646672
0.149867,-0.857821,-2.27034,-0.989522,-1.61607,1.562,0.646684
0.151882,-0.857809,-2.27036,-0.989533,-1.61604,1.56204,0.646696
0.153966,-0.857809,-2.27034,-0.989522,-1.61604,1.56205,0.646696
0.1559,-0.857797,-2.27037,-0.989509,-1.61602,1.56203,0.646649
0.157914,-0.857809,-2.27033,-0.989545,-1.61602,1.56204,0.646661
0.159909,-0.857821,-2.27036,-0.989533,-1.61604,1.56202,0.646684
0.161892,-0.857833,-2.27039,-0.989545,-1.61604,1.56198,0.646649
0.163856,-0.857809,-2.27038,-0.989557,-1.61604,1.56202,0.646684
0.165856,-0.857809,-2.27034,-0.989545,-1.61603,1.56202,0.646672
0.167827,-0.857821,-2.27034,-0.989545,-1.61601,1.56202,0.646672
0.169884,-0.857833,-2.27036,-0.989533,-1.61609,1.56205,0.646649
0.171849,-0.857821,-2.27034,-0.989581,-1.61606,1.56202,0.646696
0.173833,-0.857809,-2.27034,-0.989509,-1.61606,1.56202,0.646684
0.175872,-0.857833,-2.27034,-0.989545,-1.61602,1.56203,0.646661
0.177796,-0.857821,-2.27033,-0.989533,-1.61607,1.56203,0.646672
0.179872,-0.857845,-2.27036,-0.989569,-1.61603,1.562,0.646672
0.181876,-0.857821,-2.27033,-0.989569,-1.61603,1.56203,0.646684
0.183883,-0.857785,-2.27034,-0.989533,-1.61604,1.56203,0.646672
0.18586,-0.857833,-2.27034,-0.989557,-1.61603,1.56203,0.646661
0.187962,-0.857809,-2.27032,-0.989533,-1.61604,1.56204,0.646649
0.189851,-0.857821,-2.27037,-0.989533,-1.61604,1.56203,0.646684
0.191859,-0.857809,-2.27033,-0.989557,-1.61602,1.56202,0.646684
0.193826,-0.857797,-2.27033,-0.989545,-1.61606,1.562,0.646684
0.195833,-0.857785,-2.27032,-0.989545,-1.61604,1.56204,0.646649
0.197811,-0.857809,-2.27034,-0.989509,-1.61604,1.562,0.646649
0.199863,-0.857821,-2.27033,-0.989509,-1.61603,1.56203,0.646672
0.201823,-0.857821,-2.27037,-0.989533,-1.61606,1.56203,0.646672
0.203901,-0.857821,-2.27034,-0.989522,-1.61603,1.56203,0.646672
0.205907,-0.857797,-2.27036,-0.989497,-1.61607,1.56205,0.646672
0.208017,-0.857785,-2.27034,-0.989522,-1.61603,1.56203,0.646684
0.209909,-0.857833,-2.27034,-0.989509,-1.61603,1.56202,0.646696
0.211896,-0.857809,-2.27037,-0.989545,-1.61602,1.56203,0.646708
0.213887,-0.857857,-2.27032,-0.989545,-1.61604,1.56202,0.646661
0.215797,-0.857797,-2.27037,-0.989522,-1.61606,1.562,0.646684
0.217851,-0.857785,-2.27036,-0.989522,-1.61601,1.56204,0.646684
0.219878,-0.857773,-2.27034,-0.989557,-1.61603,1.56199,0.646684
0.221797,-0.857785,-2.27034,-0.989533,-1.61603,1.56203,0.646684
0.223814,-0.857797,-2.27034,-0.989533,-1.61603,1.56202,0.646661
0.225877,-0.857833,-2.27034,-0.989545,-1.61603,1.56203,0.646672
0.227854,-0.857833,-2.27034,-0.989509,-1.61604,1.56202,0.646661
0.229857,-0.857821,-2.27031,-0.989533,-1.61604,1.56204,0.646661
0.231819,-0.857821,-2.2703,-0.989545,-1.61604,1.56202,0.646649
0.233833,-0.857821,-2.27037,-0.989509,-1.61601,1.562,0.646672
0.235857,-0.857797,-2.27033,-0.989545,-1.61608,1.56204,0.646672
0.237839,-0.857773,-2.27034,-0.989557,-1.61604,1.56198,0.646649
0.239844,-0.857797,-2.27037,-0.989497,-1.61607,1.56203,0.646696
0.241825,-0.857785,-2.27037,-0.989545,-1.61606,1.56202,0.646672
0.243874,-0.857809,-2.27034,-0.989522,-1.61607,1.56203,0.646684
0.245878,-0.857773,-2.27033,-0.989533,-1.61604,1.562,0.646649
0.247848,-0.857833,-2.27032,-0.989533,-1.61607,1.56203,0.646708
0.249992,-0.857797,-2.27034,-0.989557,-1.61607,1.56202,0.646708
0.251886,-0.857821,-2.27033,-0.989545,-1.61606,1.56204,0.646661
0.25393,-0.857797,-2.27034,-0.989522,-1.61602,1.56204,0.646661
0.255909,-0.857797,-2.27038,-0.989545,-1.61602,1.562,0.646672
0.2579,-0.857833,-2.27034,-0.989522,-1.61603,1.56199,0.646672
0.259832,-0.857785,-2.27036,-0.989557,-1.61607,1.56202,0.646672
0.261882,-0.857809,-2.27033,-0.989533,-1.61607,1.56204,0.646661
0.263951,-0.857785,-2.27034,-0.989533,-1.61603,1.56204,0.646672
0.265831,-0.857797,-2.27034,-0.989557,-1.61604,1.56199,0.646684
0.267843,-0.857821,-2.27037,-0.989533,-1.61606,1.562,0.646661
0.269868,-0.857785,-2.27033,-0.989533,-1.61603,1.56198,0.646672
0.271823,-0.857809,-2.27033,-0.989522,-1.61606,1.56202,0.646661
0.273864,-0.857809,-2.27033,-0.989545,-1.61603,1.56199,0.646661
0.27586,-0.857845,-2.27036,-0.989522,-1.61603,1.562,0.646672
0.277837,-0.857785,-2.27034,-0.989509,-1.61608,1.56204,0.646649
0.279832,-0.857845,-2.27037,-0.989509,-1.61604,1.56204,0.646672
0.281845,-0.857785,-2.27037,-0.989522,-1.61604,1.562,0.646661
0.283823,-0.857797,-2.27032,-0.989522,-1.61608,1.56202,0.646661
0.285852,-0.857833,-2.27031,-0.989557,-1.61609,1.56203,0.646672
0.287857,-0.857797,-2.27036,-0.989509,-1.61604,1.56202,0.646661
0.289909,-0.857821,-2.27037,-0.989545,-1.61606,1.56203,0.646684
0.291806,-0.857845,-2.27037,-0.989545,-1.61603,1.56202,0.646696
0.293829,-0.857797,-2.27032,-0.989509,-1.61606,1.56199,0.646684
0.295805,-0.857797,-2.27036,-0.989545,-1.61603,1.56203,0.646684
0.297845,-0.857809,-2.27034,-0.989533,-1.61603,1.562,0.646684
0.29986,-0.857785,-2.27033,-0.989522,-1.61607,1.56203,0.646684
0.301814,-0.857845,-2.27037,-0.989545,-1.61607,1.56203,0.646684
0.30391,-0.857809,-2.27038,-0.989557,-1.61608,1.562,0.646684
0.30587,-0.857821,-2.27031,-0.989545,-1.61604,1.56206,0.646661
0.307953,-0.857797,-2.27033,-0.989509,-1.61603,1.56203,0.646649
0.30988,-0.857821,-2.27032,-0.989509,-1.6161,1.56199,0.646684
0.311917,-0.857833,-2.27034,-0.989533,-1.61602,1.56202,0.646696
0.313823,-0.857833,-2.27033,-0.989569,-1.61607,1.56204,0.646684
0.315811,-0.857797,-2.27034,-0.989545,-1.61602,1.56203,0.646649
0.31784,-0.857797,-2.27036,-0.989533,-1.61603,1.56203,0.646649
0.319861,-0.857797,-2.27034,-0.989557,-1.61607,1.562,0.646684
0.32183,-0.857797,-2.27037,-0.989533,-1.61608,1.562,0.646661
0.323865,-0.857809,-2.27034,-0.989545,-1.61603,1.562,0.646696
0.325817,-0.857833,-2.27036,-0.989509,-1.61608,1.56203,0.646696
0.32789,-0.857833,-2.27037,-0.989545,-1.61606,1.562,0.646672
0.329872,-0.857809,-2.27036,-0.989522,-1.61607,1.56202,0.646672
0.331831,-0.857773,-2.27038,-0.989569,-1.61604,1.56203,0.646672
0.333815,-0.857809,-2.27034,-0.989522,-1.61606,1.56198,0.646661
0.335821,-0.857785,-2.27034,-0.989533,-1.61606,1.56203,0.646684
0.337839,-0.857797,-2.27033,-0.989533,-1.61606,1.562,0.646684
0.339816,-0.857785,-2.27037,-0.989497,-1.61608,1.562,0.646684
0.341848,-0.857845,-2.27032,-0.989533,-1.61604,1.56203,0.646649
0.343805,-0.857797,-2.27036,-0.989509,-1.61608,1.56202,0.646672
0.345825,-0.857773,-2.27034,-0.989522,-1.61606,1.56202,0.646649
0.347787,-0.857821,-2.27034,-0.989522,-1.61603,1.56202,0.646684
0.349852,-0.857821,-2.27033,-0.989581,-1.61607,1.56203,0.646661
0.351825,-0.857785,-2.27037,-0.989533,-1.61604,1.56204,0.646672
0.35381,-0.857797,-2.27036,-0.989533,-1.61606,1.56204,0.646684
0.355813,-0.857797,-2.27038,-0.989522,-1.61607,1.56204,0.646672
0.357858,-0.857797,-2.27036,-0.989497,-1.61608,1.562,0.646684
0.359794,-0.857773,-2.27038,-0.989545,-1.61603,1.56202,0.646649
0.361824,-0.857845,-2.27037,-0.989509,-1.61603,1.56205,0.646672
0.363835,-0.857821,-2.27034,-0.989545,-1.61606,1.56203,0.646661
0.365833,-0.857797,-2.27038,-0.989509,-1.61606,1.56199,0.646696
0.367851,-0.857761,-2.27037,-0.989557,-1.61603,1.562,0.646636
0.369894,-0.857773,-2.27036,-0.989533,-1.61606,1.562,0.646661
0.371833,-0.857773,-2.27037,-0.989533,-1.61606,1.56202,0.646661
0.37382,-0.857797,-2.27036,-0.989545,-1.61603,1.562,0.646649
0.375833,-0.857797,-2.27034,-0.989533,-1.61606,1.56202,0.646661
0.377856,-0.857821,-2.27038,-0.989569,-1.61607,1.562,0.646649
0.379807,-0.857833,-2.27036,-0.989569,-1.61601,1.56202,0.646661
0.381885,-0.857797,-2.27033,-0.989545,-1.61606,1.56202,0.646672
0.383791,-0.857773,-2.27036,-0.989509,-1.61604,1.56199,0.646684
0.38586,-0.857785,-2.27037,-0.989545,-1.61607,1.562,0.646661
0.387849,-0.857773,-2.27036,-0.989509,-1.61607,1.56202,0.646649
0.389777,-0.857833,-2.27037,-0.989545,-1.61606,1.56202,0.646696
0.391839,-0.857833,-2.27033,-0.989557,-1.61608,1.56202,0.646672
0.39386,-0.857785,-2.27034,-0.989533,-1.61608,1.56204,0.646661
0.395836,-0.857809,-2.27033,-0.989569,-1.61604,1.56202,0.646672
0.397839,-0.857773,-2.27034,-0.989557,-1.61602,1.56204,0.646684
0.399903,-0.857761,-2.27036,-0.989557,-1.61604,1.56206,0.646672
0.401935,-0.857749,-2.27033,-0.989533,-1.61607,1.562,0.646649
0.403802,-0.857821,-2.27032,-0.989545,-1.61603,1.56203,0.646684
0.40583,-0.857809,-2.27033,-0.989497,-1.61604,1.56203,0.646684
0.407901,-0.857809,-2.27034,-0.989533,-1.61603,1.56204,0.646672
0.409945,-0.857833,-2.27036,-0.989545,-1.61603,1.562,0.646661
0.411883,-0.857773,-2.27036,-0.989557,-1.61604,1.56203,0.646672
0.41383,-0.857821,-2.27037,-0.989557,-1.61608,1.562,0.646649
0.415832,-0.857797,-2.27037,-0.989545,-1.61603,1.56203,0.646661
0.417862,-0.857833,-2.27038,-0.989557,-1.61604,1.56202,0.646661
0.419883,-0.857785,-2.27034,-0.989557,-1.61603,1.56198,0.646672
0.421867,-0.857761,-2.27033,-0.989557,-1.61607,1.56202,0.646684
0.423841,-0.857821,-2.27038,-0.989533,-1.61606,1.56203,0.646661
0.42585,-0.857809,-2.27037,-0.989545,-1.61602,1.562,0.646672
0.42781,-0.857749,-2.27038,-0.989522,-1.61604,1.562,0.646636
0.429822,-0.857773,-2.27034,-0.989533,-1.61608,1.56202,0.646661
0.431837,-0.857761,-2.27039,-0.989522,-1.61608,1.56202,0.646661
0.433816,-0.857797,-2.27034,-0.989533,-1.61606,1.56204,0.646625
0.435839,-0.857785,-2.27036,-0.989522,-1.61609,1.56202,0.646661
0.437799,-0.857737,-2.27034,-0.989545,-1.61607,1.56203,0.646625
0.4398,-0.857809,-2.27037,-0.989545,-1.61606,1.56202,0.646672
0.441817,-0.857773,-2.27037,-0.989522,-1.61604,1.56203,0.646613
0.443838,-0.857797,-2.27034,-0.989509,-1.61606,1.56204,0.646661
0.445836,-0.857833,-2.27038,-0.989522,-1.61602,1.56198,0.646636
0.447854,-0.857809,-2.27039,-0.989509,-1.61606,1.562,0.646625
0.449843,-0.857785,-2.27034,-0.989569,-1.61604,1.56203,0.646672
0.451842,-0.857785,-2.27036,-0.989533,-1.61607,1.562,0.646649
0.453839,-0.857797,-2.27038,-0.989533,-1.61602,1.562,0.646649
0.455797,-0.857797,-2.27036,-0.989533,-1.61603,1.562,0.646672
0.457875,-0.857809,-2.27036,-0.989522,-1.61606,1.56202,0.646649
0.459839,-0.857809,-2.27036,-0.989557,-1.61607,1.562,0.646649
0.461846,-0.857809,-2.27034,-0.989522,-1.61607,1.56203,0.646661
0.463852,-0.857749,-2.27033,-0.989533,-1.61606,1.56203,0.646661
0.465871,-0.857785,-2.27033,-0.989522,-1.61603,1.56198,0.646661
0.467896,-0.857809,-2.27036,-0.989509,-1.61606,1.56199,0.646661
0.469833,-0.857809,-2.27037,-0.989533,-1.61602,1.562,0.646636
0.471808,-0.857797,-2.27036,-0.989533,-1.61608,1.56202,0.646649
0.473809,-0.857797,-2.27034,-0.989522,-1.61604,1.56204,0.646684
0.475827,-0.857797,-2.27033,-0.989522,-1.61609,1.56202,0.646649
0.477821,-0.857785,-2.27033,-0.989557,-1.61608,1.56203,0.646625
0.47982,-0.857785,-2.27032,-0.989533,-1.61604,1.56203,0.646661
0.48178,-0.857761,-2.27033,-0.989569,-1.61607,1.56198,0.646672
0.483783,-0.857797,-2.27034,-0.989533,-1.61602,1.56197,0.646649
0.48583,-0.857761,-2.27037,-0.989545,-1.61607,1.56202,0.646636
0.487852,-0.857809,-2.27036,-0.989509,-1.61607,1.56205,0.646636
0.489857,-0.857797,-2.27033,-0.989533,-1.61604,1.562,0.646649
0.491835,-0.857809,-2.27034,-0.989533,-1.61604,1.56199,0.646636
0.493818,-0.857785,-2.27038,-0.989545,-1.61606,1.56199,0.646649
0.495922,-0.857761,-2.27031,-0.989497,-1.61604,1.56202,0.646649
0.497869,-0.857773,-2.27033,-0.989557,-1.61604,1.56203,0.646649
0.499905,-0.857773,-2.27032,-0.989521,-1.61606,1.56203,0.646661
0.50187,-0.857749,-2.27034,-0.989509,-1.61608,1.56203,0.646649
0.503843,-0.857821,-2.27033,-0.989509,-1.61604,1.56202,0.646649
0.505854,-0.857809,-2.27033,-0.989521,-1.61608,1.56198,0.646661
0.507902,-0.857821,-2.27033,-0.989521,-1.61608,1.56203,0.646649
0.509984,-0.857773,-2.27033,-0.989545,-1.61607,1.56203,0.646649
0.511916,-0.857773,-2.2704,-0.989521,-1.61604,1.56202,0.646649
0.513912,-0.857761,-2.27036,-0.989485,-1.61606,1.56202,0.646661
0.515876,-0.857773,-2.27037,-0.989473,-1.61606,1.56202,0.646649
0.517862,-0.857797,-2.27034,-0.989521,-1.61606,1.562,0.646672
0.519852,-0.857785,-2.27038,-0.989509,-1.61604,1.56198,0.646649
0.521821,-0.857773,-2.27034,-0.989521,-1.61606,1.56202,0.646636
0.523842,-0.857761,-2.27034,-0.989533,-1.61603,1.56203,0.646661
0.525853,-0.857773,-2.27033,-0.989533,-1.61607,1.56204,0.646649
0.527844,-0.857785,-2.27034,-0.989497,-1.61608,1.56203,0.646672
0.529818,-0.857761,-2.27033,-0.989521,-1.61603,1.56204,0.646625
0.531827,-0.857749,-2.27034,-0.989521,-1.61609,1.56198,0.646613
0.533801,-0.857773,-2.27039,-0.989521,-1.61608,1.562,0.646636
0.535853,-0.857773,-2.27034,-0.989533,-1.61606,1.562,0.646636
0.537792,-0.857749,-2.27036,-0.989533,-1.61602,1.56203,0.646661
0.539796,-0.857785,-2.27039,-0.989497,-1.61607,1.562,0.646649
0.541853,-0.857809,-2.27033,-0.989545,-1.61607,1.56202,0.646624
0.543852,-0.857785,-2.27038,-0.989521,-1.61607,1.56199,0.646649
0.545886,-0.857797,-2.27036,-0.989545,-1.61607,1.56204,0.646624
0.547851,-0.857809,-2.27036,-0.989521,-1.61606,1.56203,0.646636
0.549836,-0.857773,-2.27033,-0.989521,-1.61606,1.56202,0.646636
0.551863,-0.857761,-2.27034,-0.989521,-1.61607,1.56202,0.646636
0.553858,-0.857761,-2.27034,-0.989545,-1.61609,1.56203,0.646613
0.555801,-0.857761,-2.27037,-0.989533,-1.61603,1.562,0.646624
0.55784,-0.857785,-2.27037,-0.989509,-1.61602,1.562,0.646601
0.559867,-0.857773,-2.27032,-0.989497,-1.61604,1.562,0.646649
0.561809,-0.857797,-2.27034,-0.989533,-1.61609,1.56202,0.646624
0.56379,-0.857749,-2.27032,-0.989521,-1.61608,1.562,0.646613
0.56579,-0.857773,-2.27038,-0.989497,-1.61604,1.56204,0.646649
0.56783,-0.857749,-2.27036,-0.989533,-1.61604,1.56203,0.646636
0.56981,-0.857773,-2.27036,-0.989533,-1.61604,1.56198,0.646601
0.571808,-0.857749,-2.27033,-0.989521,-1.61608,1.56199,0.646613
0.573822,-0.857785,-2.27037,-0.989521,-1.61606,1.56202,0.646649
0.575812,-0.857785,-2.27033,-0.989521,-1.61602,1.56199,0.646612
0.577826,-0.857773,-2.27037,-0.989533,-1.61606,1.562,0.646624
0.57981,-0.857797,-2.27037,-0.989497,-1.61612,1.56199,0.646636
0.581872,-0.857785,-2.27039,-0.989533,-1.61609,1.56203,0.646601
0.583841,-0.857785,-2.27038,-0.989521,-1.61607,1.56199,0.646649
0.585852,-0.857737,-2.27037,-0.989497,-1.61607,1.56202,0.646612
0.587881,-0.857749,-2.27034,-0.989497,-1.61608,1.56203,0.646636
0.589852,-0.857773,-2.27033,-0.989509,-1.61606,1.562,0.646612
0.591843,-0.857761,-2.27034,-0.989497,-1.61609,1.56199,0.646624
0.593913,-0.857821,-2.27033,-0.989521,-1.61604,1.56203,0.646589
0.595853,-0.857749,-2.27032,-0.989497,-1.61603,1.56202,0.6466
0.597867,-0.857797,-2.27037,-0.989533,-1.61607,1.56203,0.6466
0.599847,-0.857773,-2.27037,-0.989521,-1.61607,1.56203,0.6466
0.601823,-0.857761,-2.27033,-0.989533,-1.61606,1.56202,0.646589
0.603815,-0.857749,-2.27033,-0.989509,-1.61606,1.56198,0.6466
0.605818,-0.857797,-2.27034,-0.989485,-1.61607,1.56205,0.646588
0.60782,-0.857749,-2.27033,-0.989533,-1.61604,1.56199,0.646577
0.609958,-0.857761,-2.27036,-0.989521,-1.61607,1.562,0.646588
0.611884,-0.857761,-2.27036,-0.989509,-1.61608,1.56202,0.6466
0.613826,-0.857725,-2.27032,-0.989509,-1.61607,1.56203,0.646612
0.615812,-0.857749,-2.27037,-0.989521,-1.61607,1.56199,0.646564
0.617866,-0.857761,-2.27033,-0.989473,-1.61609,1.56203,0.646552
0.619792,-0.857785,-2.27037,-0.989509,-1.61604,1.562,0.646575
0.621797,-0.857761,-2.27036,-0.989533,-1.61607,1.562,0.646551
0.623819,-0.857785,-2.27036,-0.989509,-1.61603,1.562,0.646575
0.62584,-0.857761,-2.27033,-0.989545,-1.61608,1.56202,0.646539
0.627806,-0.857773,-2.27036,-0.989497,-1.6161,1.56204,0.64654
0.629856,-0.857761,-2.27034,-0.989521,-1.61604,1.56202,0.646528
0.631827,-0.857749,-2.27034,-0.989521,-1.61606,1.56203,0.646552
0.63385,-0.857749,-2.27034,-0.989509,-1.61607,1.56199,0.646516
0.635852,-0.857737,-2.27034,-0.989497,-1.61608,1.56199,0.646553
0.637818,-0.857761,-2.27036,-0.989533,-1.61604,1.56204,0.646528
0.639797,-0.857725,-2.27036,-0.989533,-1.61607,1.56202,0.64654
0.641784,-0.857725,-2.27033,-0.989509,-1.61607,1.56198,0.64654
0.643775,-0.857749,-2.27034,-0.989533,-1.61609,1.562,0.646528
0.645819,-0.857737,-2.27039,-0.989497,-1.61607,1.56202,0.646528
0.647798,-0.857749,-2.27033,-0.989509,-1.61608,1.56199,0.646505
0.649915,-0.857761,-2.27034,-0.989521,-1.6161,1.56202,0.646529
0.651791,-0.857785,-2.27036,-0.989533,-1.61607,1.562,0.646553
0.653825,-0.857761,-2.27034,-0.989521,-1.61603,1.56199,0.646517
0.656004,-0.857725,-2.27036,-0.989533,-1.61609,1.562,0.646529
0.657826,-0.857761,-2.27036,-0.989497,-1.61606,1.56202,0.646529
0.659834,-0.857725,-2.27034,-0.989509,-1.61607,1.562,0.646541
0.661847,-0.857713,-2.27037,-0.989521,-1.61604,1.56203,0.646517
0.663792,-0.857761,-2.27034,-0.989497,-1.61606,1.562,0.646517
0.665862,-0.857749,-2.27037,-0.989533,-1.61608,1.56199,0.646553
0.667844,-0.857737,-2.27036,-0.989509,-1.61606,1.56202,0.646541
0.669809,-0.857773,-2.27031,-0.989509,-1.61607,1.56202,0.646565
0.671791,-0.857773,-2.27033,-0.989521,-1.61603,1.562,0.646517
0.673813,-0.857749,-2.27032,-0.989533,-1.61608,1.562,0.646529
0.675787,-0.857737,-2.27034,-0.989521,-1.61608,1.56202,0.646553
0.677826,-0.857749,-2.27037,-0.989509,-1.61606,1.56202,0.646505
0.679857,-0.857749,-2.27034,-0.989521,-1.6161,1.562,0.646541
0.681831,-0.857761,-2.27036,-0.989521,-1.61608,1.56199,0.646565
0.683828,-0.857737,-2.27033,-0.989497,-1.61607,1.56202,0.646529
0.685816,-0.857737,-2.27034,-0.989509,-1.61606,1.562,0.646541
0.687884,-0.857737,-2.27032,-0.989521,-1.61607,1.56202,0.646541
0.689829,-0.857689,-2.27036,-0.989509,-1.61606,1.56203,0.646517
0.691823,-0.857737,-2.27033,-0.989497,-1.61604,1.56203,0.646529
0.693855,-0.857689,-2.27031,-0.989521,-1.61606,1.56199,0.646541
0.695846,-0.857737,-2.27032,-0.989533,-1.61607,1.56199,0.646541
0.697812,-0.857725,-2.27038,-0.989521,-1.61603,1.56203,0.646565
0.699833,-0.857737,-2.27036,-0.989509,-1.61608,1.56199,0.646529
0.701856,-0.857713,-2.27034,-0.989509,-1.61606,1.56203,0.646529
0.703894,-0.857737,-2.27038,-0.989485,-1.61608,1.56203,0.646505
0.705825,-0.857749,-2.27036,-0.989497,-1.61607,1.56202,0.646565
0.707831,-0.857713,-2.27036,-0.989497,-1.61608,1.562,0.646553
0.709925,-0.857713,-2.27034,-0.989497,-1.61609,1.56202,0.646541
0.711866,-0.857761,-2.27037,-0.989473,-1.61608,1.56203,0.646541
0.713857,-0.857737,-2.27034,-0.989497,-1.61606,1.56202,0.646505
0.715818,-0.857725,-2.27039,-0.989521,-1.61606,1.56204,0.646541
0.71779,-0.857689,-2.27037,-0.989533,-1.61604,1.56202,0.646565
